id,run,step,arrival_time,creation_time
0,0,32,32,30
0,0,32,32,26
0,0,32,32,28
0,0,32,32,20
0,0,32,32,27
0,0,32,32,18
0,0,33,33,27
0,0,33,33,29
0,0,33,33,20
0,0,33,33,28
0,0,33,33,28
0,0,34,34,24
0,0,34,34,27
0,0,34,34,25
0,0,34,34,27
0,0,34,34,26
0,0,35,35,29
0,0,35,35,30
0,0,35,35,26
0,0,35,35,28
0,0,35,35,26
0,0,36,36,22
0,0,36,36,25
0,0,36,36,27
0,0,36,36,28
0,0,36,36,30
0,0,36,36,25
0,0,37,37,28
0,0,37,37,21
0,0,37,37,23
0,0,37,37,27
0,0,37,37,23
0,0,37,37,25
0,0,37,37,26
0,0,37,37,23
0,0,38,38,22
0,0,38,38,29
0,0,38,38,24
0,0,38,38,24
0,0,38,38,27
0,0,38,38,24
0,0,39,39,21
0,0,39,39,22
0,0,39,39,29
0,0,39,39,30
0,0,39,39,21
0,0,39,39,23
0,0,40,40,30
0,0,40,40,22
0,0,40,40,30
0,0,40,40,21
0,0,41,41,39
0,0,41,41,36
0,0,41,41,30
0,0,41,41,39
0,0,41,41,29
0,0,41,41,29
0,0,42,42,40
0,0,42,42,38
0,0,42,42,37
0,0,42,42,30
0,0,42,42,38
0,0,42,42,38
0,0,43,43,36
0,0,43,43,37
0,0,43,43,34
0,0,43,43,37
0,0,43,43,37
0,0,44,44,36
0,0,44,44,40
0,0,44,44,39
0,0,44,44,35
0,0,44,44,30
0,0,45,45,35
0,0,45,45,36
0,0,45,45,36
0,0,45,45,38
0,0,45,45,35
0,0,46,46,38
0,0,46,46,39
0,0,46,46,40
0,0,46,46,37
0,0,46,46,35
0,0,47,47,31
0,0,47,47,34
0,0,47,47,34
0,0,47,47,32
0,0,47,47,35
0,0,47,47,34
0,0,48,48,31
0,0,48,48,32
0,0,48,48,38
0,0,48,48,33
0,0,48,48,40
0,0,48,48,37
0,0,48,48,33
0,0,49,49,38
0,0,49,49,32
0,0,49,49,33
0,0,49,49,39
0,0,49,49,37
0,0,49,49,33
0,0,50,50,31
0,0,50,50,40
0,0,50,50,32
0,0,50,50,40
0,0,50,50,31
0,0,51,51,49
0,0,51,51,39
0,0,51,51,39
0,0,51,51,40
0,0,51,51,49
0,0,51,51,39
0,0,52,52,50
0,0,52,52,38
0,0,52,52,48
0,0,52,52,48
0,0,52,52,47
0,0,52,52,40
0,0,53,53,46
0,0,53,53,40
0,0,53,53,46
0,0,53,53,48
0,0,53,53,44
0,0,54,54,50
0,0,54,54,47
0,0,54,54,49
0,0,54,54,45
0,0,54,54,47
0,0,55,55,46
0,0,55,55,46
0,0,55,55,46
0,0,55,55,48
0,0,55,55,45
0,0,56,56,42
0,0,56,56,50
0,0,56,56,45
0,0,56,56,49
0,0,56,56,48
0,0,56,56,44
0,0,57,57,41
0,0,57,57,42
0,0,57,57,43
0,0,57,57,47
0,0,57,57,44
0,0,57,57,45
0,0,57,57,47
0,0,57,57,43
0,0,58,58,41
0,0,58,58,43
0,0,58,58,48
0,0,58,58,49
0,0,58,58,47
0,0,58,58,44
0,0,59,59,50
0,0,59,59,42
0,0,59,59,43
0,0,59,59,49
0,0,59,59,41
0,0,59,59,42
0,0,60,60,50
0,0,60,60,49
0,0,60,60,41
0,0,60,60,48
0,0,61,61,59
0,0,61,61,59
0,0,61,61,48
0,0,61,61,50
0,0,61,61,49
0,0,61,61,50
0,0,62,62,60
0,0,62,62,56
0,0,62,62,58
0,0,62,62,57
0,0,62,62,58
0,0,62,62,57
0,0,63,63,56
0,0,63,63,57
0,0,63,63,59
0,0,63,63,49
0,0,63,63,58
0,0,64,64,55
0,0,64,64,56
0,0,64,64,57
0,0,64,64,57
0,0,64,64,56
0,0,65,65,55
0,0,65,65,54
0,0,65,65,56
0,0,65,65,59
0,0,65,65,60
0,0,66,66,56
0,0,66,66,55
0,0,66,66,60
0,0,66,66,53
0,0,66,66,55
0,0,67,67,51
0,0,67,67,57
0,0,67,67,58
0,0,67,67,52
0,0,67,67,54
0,0,67,67,55
0,0,68,68,60
0,0,68,68,52
0,0,68,68,60
0,0,68,68,54
0,0,68,68,59
0,0,68,68,58
0,0,68,68,54
0,0,69,69,52
0,0,69,69,53
0,0,69,69,59
0,0,69,69,52
0,0,69,69,53
0,0,69,69,53
0,0,70,70,51
0,0,70,70,58
0,0,70,70,51
0,0,70,70,58
0,0,70,70,59
0,0,71,71,69
0,0,71,71,60
0,0,71,71,69
0,0,71,71,51
0,0,71,71,60
0,0,71,71,60
0,0,72,72,70
0,0,72,72,66
0,0,72,72,59
0,0,72,72,68
0,0,72,72,68
0,0,72,72,67
0,0,73,73,67
0,0,73,73,69
0,0,73,73,65
0,0,73,73,66
0,0,73,73,68
0,0,74,74,68
0,0,74,74,66
0,0,74,74,67
0,0,74,74,65
0,0,74,74,67
0,0,75,75,66
0,0,75,75,66
0,0,75,75,65
0,0,75,75,70
0,0,75,75,65
0,0,76,76,67
0,0,76,76,65
0,0,76,76,69
0,0,76,76,67
0,0,76,76,64
0,0,77,77,64
0,0,77,77,68
0,0,77,77,63
0,0,77,77,70
0,0,77,77,64
0,0,78,78,61
0,0,78,78,61
0,0,78,78,64
0,0,78,78,63
0,0,78,78,69
0,0,78,78,63
0,0,79,79,69
0,0,79,79,62
0,0,79,79,68
0,0,79,79,63
0,0,79,79,70
0,0,79,79,62
0,0,80,80,61
0,0,80,80,61
0,0,80,80,62
0,0,80,80,70
0,0,80,80,68
0,0,81,81,79
0,0,81,81,69
0,0,81,81,70
0,0,81,81,70
0,0,81,81,79
0,0,81,81,62
0,0,82,82,80
0,0,82,82,76
0,0,82,82,78
0,0,82,82,69
0,0,82,82,78
0,0,82,82,76
0,0,83,83,78
0,0,83,83,77
0,0,83,83,79
0,0,83,83,70
0,0,83,83,78
0,0,84,84,77
0,0,84,84,70
0,0,84,84,75
0,0,84,84,77
0,0,84,84,77
0,0,85,85,75
0,0,85,85,75
0,0,85,85,76
0,0,85,85,77
0,0,85,85,80
0,0,86,86,75
0,0,86,86,80
0,0,86,86,79
0,0,86,86,78
0,0,86,86,74
0,0,87,87,72
0,0,87,87,74
0,0,87,87,74
0,0,87,87,73
0,0,87,87,74
0,0,87,87,75
0,0,88,88,79
0,0,88,88,71
0,0,88,88,73
0,0,88,88,77
0,0,88,88,72
0,0,88,88,80
0,0,88,88,79
0,0,89,89,80
0,0,89,89,73
0,0,89,89,72
0,0,89,89,78
0,0,89,89,71
0,0,89,89,73
0,0,90,90,71
0,0,90,90,80
0,0,90,90,78
0,0,90,90,72
0,0,90,90,71
0,0,91,91,89
0,0,91,91,79
0,0,91,91,80
0,0,91,91,89
0,0,91,91,79
0,0,91,91,79
0,0,92,92,90
0,0,92,92,78
0,0,92,92,85
0,0,92,92,88
0,0,92,92,88
0,0,92,92,87
0,0,93,93,87
0,0,93,93,87
0,0,93,93,80
0,0,93,93,88
0,0,93,93,80
0,0,94,94,84
0,0,94,94,85
0,0,94,94,87
0,0,94,94,86
0,0,94,94,89
0,0,95,95,90
0,0,95,95,88
0,0,95,95,85
0,0,95,95,86
0,0,95,95,87
0,0,96,96,83
0,0,96,96,84
0,0,96,96,83
0,0,96,96,90
0,0,96,96,85
0,0,96,96,86
0,0,97,97,88
0,0,97,97,82
0,0,97,97,81
0,0,97,97,88
0,0,97,97,84
0,0,97,97,85
0,0,97,97,89
0,0,97,97,87
0,0,98,98,89
0,0,98,98,83
0,0,98,98,89
0,0,98,98,84
0,0,98,98,82
0,0,98,98,90
0,0,99,99,82
0,0,99,99,87
0,0,99,99,81
0,0,99,99,83
0,0,99,99,81
0,0,99,99,89
0,0,100,100,90
0,0,100,100,89
0,0,100,100,90
0,0,100,100,81
0,0,101,101,99
0,0,101,101,96
0,0,101,101,90
0,0,101,101,99
0,0,101,101,88
0,0,101,101,82
0,0,102,102,100
0,0,102,102,98
0,0,102,102,97
0,0,102,102,98
0,0,102,102,90
0,0,102,102,98
0,0,103,103,95
0,0,103,103,96
0,0,103,103,97
0,0,103,103,99
0,0,103,103,97
0,0,104,104,99
0,0,104,104,100
0,0,104,104,96
0,0,104,104,97
0,0,104,104,90
0,0,105,105,94
0,0,105,105,95
0,0,105,105,96
0,0,105,105,98
0,0,105,105,96
0,0,106,106,94
0,0,106,106,97
0,0,106,106,95
0,0,106,106,100
0,0,106,106,94
0,0,107,107,100
0,0,107,107,93
0,0,107,107,97
0,0,107,107,95
0,0,107,107,95
0,0,108,108,91
0,0,108,108,93
0,0,108,108,94
0,0,108,108,98
0,0,108,108,99
0,0,108,108,91
0,0,109,109,91
0,0,109,109,93
0,0,109,109,91
0,0,109,109,93
0,0,109,109,98
0,0,109,109,98
0,0,110,110,99
0,0,110,110,92
0,0,110,110,92
0,0,110,110,92
0,0,110,110,99
0,0,111,111,109
0,0,111,111,100
0,0,111,111,109
0,0,111,111,100
0,0,111,111,100
0,0,111,111,92
0,0,112,112,110
0,0,112,112,106
0,0,112,112,108
0,0,112,112,108
0,0,112,112,99
0,0,112,112,106
0,0,113,113,107
0,0,113,113,109
0,0,113,113,107
0,0,113,113,100
0,0,113,113,108
0,0,114,114,110
0,0,114,114,107
0,0,114,114,106
0,0,114,114,107
0,0,114,114,107
0,0,115,115,104
0,0,115,115,108
0,0,115,115,105
0,0,115,115,106
0,0,115,115,109
0,0,116,116,105
0,0,116,116,103
0,0,116,116,104
0,0,116,116,110
0,0,116,116,106
0,0,117,117,103
0,0,117,117,104
0,0,117,117,110
0,0,117,117,108
0,0,117,117,105
0,0,118,118,101
0,0,118,118,101
0,0,118,118,108
0,0,118,118,104
0,0,118,118,107
0,0,118,118,109
0,0,119,119,108
0,0,119,119,102
0,0,119,119,109
0,0,119,119,103
0,0,119,119,103
0,0,119,119,101
0,0,120,120,109
0,0,120,120,108
0,0,120,120,110
0,0,120,120,102
0,0,120,120,102
0,0,121,121,119
0,0,121,121,101
0,0,121,121,110
0,0,121,121,110
0,0,121,121,119
0,0,121,121,102
0,0,122,122,120
0,0,122,122,109
0,0,122,122,116
0,0,122,122,118
0,0,122,122,118
0,0,122,122,116
0,0,123,123,117
0,0,123,123,119
0,0,123,123,116
0,0,123,123,118
0,0,123,123,110
0,0,124,124,117
0,0,124,124,117
0,0,124,124,110
0,0,124,124,116
0,0,124,124,117
0,0,125,125,114
0,0,125,125,119
0,0,125,125,120
0,0,125,125,115
0,0,125,125,114
0,0,126,126,112
0,0,126,126,115
0,0,126,126,115
0,0,126,126,117
0,0,126,126,115
0,0,126,126,118
0,0,127,127,113
0,0,127,127,111
0,0,127,127,113
0,0,127,127,120
0,0,127,127,112
0,0,127,127,120
0,0,127,127,114
0,0,127,127,115
0,0,128,128,112
0,0,128,128,117
0,0,128,128,114
0,0,128,128,119
0,0,128,128,118
0,0,128,128,113
0,0,129,129,111
0,0,129,129,117
0,0,129,129,113
0,0,129,129,111
0,0,129,129,119
0,0,129,129,118
0,0,130,130,120
0,0,130,130,120
0,0,130,130,111
0,0,130,130,119
0,0,131,131,129
0,0,131,131,119
0,0,131,131,120
0,0,131,131,129
0,0,131,131,112
0,0,131,131,118
0,0,132,132,130
0,0,132,132,127
0,0,132,132,120
0,0,132,132,128
0,0,132,132,126
0,0,132,132,128
0,0,133,133,126
0,0,133,133,127
0,0,133,133,125
0,0,133,133,128
0,0,133,133,125
0,0,134,134,126
0,0,134,134,129
0,0,134,134,127
0,0,134,134,129
0,0,134,134,127
0,0,135,135,130
0,0,135,135,126
0,0,135,135,123
0,0,135,135,128
0,0,135,135,126
0,0,136,136,125
0,0,136,136,124
0,0,136,136,125
0,0,136,136,124
0,0,136,136,130
0,0,137,137,124
0,0,137,137,123
0,0,137,137,127
0,0,137,137,128
0,0,137,137,127
0,0,138,138,123
0,0,138,138,130
0,0,138,138,129
0,0,138,138,122
0,0,138,138,124
0,0,139,139,129
0,0,139,139,123
0,0,139,139,122
0,0,139,139,122
0,0,139,139,128
0,0,140,140,121
0,0,140,140,121
0,0,140,140,130
0,0,140,140,128
0,0,140,140,122
0,0,141,141,139
0,0,141,141,129
0,0,141,141,121
0,0,141,141,121
0,0,141,141,128
0,0,141,141,129
0,0,142,142,140
0,0,142,142,138
0,0,142,142,138
0,0,142,142,137
0,0,142,142,130
0,0,142,142,139
0,0,143,143,139
0,0,143,143,138
0,0,143,143,130
0,0,143,143,130
0,0,143,143,130
0,0,144,144,136
0,0,144,144,136
0,0,144,144,137
0,0,144,144,137
0,0,144,144,137
0,0,145,145,138
0,0,145,145,136
0,0,145,145,139
0,0,145,145,140
0,0,145,145,135
0,0,146,146,133
0,0,146,146,134
0,0,146,146,135
0,0,146,146,135
0,0,146,146,137
0,0,146,146,133
0,0,147,147,132
0,0,147,147,132
0,0,147,147,132
0,0,147,147,134
0,0,147,147,140
0,0,147,147,138
0,0,147,147,140
0,0,147,147,133
0,0,148,148,131
0,0,148,148,137
0,0,148,148,138
0,0,148,148,134
0,0,148,148,139
0,0,148,148,134
0,0,149,149,131
0,0,149,149,131
0,0,149,149,139
0,0,149,149,133
0,0,149,149,138
0,0,149,149,137
0,0,150,150,132
0,0,150,150,131
0,0,150,150,139
0,0,150,150,140
0,0,151,151,149
0,0,151,151,139
0,0,151,151,139
0,0,151,151,140
0,0,151,151,149
0,0,151,151,140
0,0,152,152,150
0,0,152,152,148
0,0,152,152,146
0,0,152,152,148
0,0,152,152,147
0,0,152,152,148
0,0,153,153,146
0,0,153,153,147
0,0,153,153,149
0,0,153,153,146
0,0,153,153,140
0,0,154,154,147
0,0,154,154,150
0,0,154,154,147
0,0,154,154,146
0,0,154,154,147
0,0,155,155,148
0,0,155,155,145
0,0,155,155,146
0,0,155,155,145
0,0,155,155,145
0,0,156,156,145
0,0,156,156,143
0,0,156,156,145
0,0,156,156,144
0,0,156,156,150
0,0,157,157,149
0,0,157,157,150
0,0,157,157,147
0,0,157,157,149
0,0,157,157,144
0,0,158,158,141
0,0,158,158,148
0,0,158,158,148
0,0,158,158,144
0,0,158,158,144
0,0,158,158,143
0,0,159,159,150
0,0,159,159,142
0,0,159,159,143
0,0,159,159,142
0,0,159,159,143
0,0,159,159,142
0,0,160,160,141
0,0,160,160,141
0,0,160,160,148
0,0,160,160,149
0,0,160,160,142
0,0,161,161,159
0,0,161,161,149
0,0,161,161,149
0,0,161,161,150
0,0,161,161,159
0,0,161,161,141
0,0,162,162,160
0,0,162,162,158
0,0,162,162,155
0,0,162,162,150
0,0,162,162,158
0,0,162,162,158
0,0,163,163,157
0,0,163,163,159
0,0,163,163,157
0,0,163,163,155
0,0,163,163,150
0,0,164,164,160
0,0,164,164,155
0,0,164,164,157
0,0,164,164,156
0,0,164,164,157
0,0,165,165,156
0,0,165,165,156
0,0,165,165,158
0,0,165,165,156
0,0,165,165,159
0,0,166,166,154
0,0,166,166,155
0,0,166,166,157
0,0,166,166,160
0,0,166,166,158
0,0,167,167,152
0,0,167,167,160
0,0,167,167,154
0,0,167,167,154
0,0,167,167,151
0,0,167,167,155
0,0,168,168,152
0,0,168,168,152
0,0,168,168,158
0,0,168,168,157
0,0,168,168,153
0,0,168,168,154
0,0,168,168,159
0,0,169,169,158
0,0,169,169,153
0,0,169,169,151
0,0,169,169,153
0,0,169,169,159
0,0,169,169,153
0,0,170,170,151
0,0,170,170,159
0,0,170,170,152
0,0,170,170,160
0,0,170,170,158
0,0,171,171,169
0,0,171,171,159
0,0,171,171,160
0,0,171,171,169
0,0,171,171,151
0,0,171,171,160
0,0,172,172,170
0,0,172,172,160
0,0,172,172,168
0,0,172,172,162
0,0,172,172,159
0,0,172,172,168
0,0,173,173,166
0,0,173,173,167
0,0,173,173,169
0,0,173,173,168
0,0,173,173,164
0,0,174,174,166
0,0,174,174,167
0,0,174,174,167
0,0,174,174,167
0,0,174,174,167
0,0,175,175,168
0,0,175,175,166
0,0,175,175,165
0,0,175,175,166
0,0,175,175,169
0,0,176,176,161
0,0,176,176,165
0,0,176,176,165
0,0,176,176,165
0,0,176,176,166
0,0,176,176,165
0,0,177,177,162
0,0,177,177,162
0,0,177,177,163
0,0,177,177,163
0,0,177,177,163
0,0,177,177,169
0,0,177,177,170
0,0,177,177,164
0,0,178,178,162
0,0,178,178,168
0,0,178,178,167
0,0,178,178,164
0,0,178,178,164
0,0,178,178,167
0,0,179,179,168
0,0,179,179,169
0,0,179,179,161
0,0,179,179,161
0,0,179,179,170
0,0,179,179,163
0,0,180,180,170
0,0,180,180,168
0,0,180,180,170
0,0,180,180,169
0,0,181,181,179
0,0,181,181,170
0,0,181,181,161
0,0,181,181,170
0,0,181,181,179
0,0,181,181,169
0,0,182,182,180
0,0,182,182,178
0,0,182,182,177
0,0,182,182,178
0,0,182,182,174
0,0,182,182,178
0,0,183,183,177
0,0,183,183,179
0,0,183,183,175
0,0,183,183,170
0,0,183,183,176
0,0,184,184,179
0,0,184,184,180
0,0,184,184,177
0,0,184,184,177
0,0,184,184,173
0,0,185,185,176
0,0,185,185,178
0,0,185,185,176
0,0,185,185,176
0,0,185,185,176
0,0,186,186,175
0,0,186,186,175
0,0,186,186,178
0,0,186,186,180
0,0,186,186,178
0,0,187,187,172
0,0,187,187,177
0,0,187,187,171
0,0,187,187,177
0,0,187,187,175
0,0,187,187,177
0,0,188,188,172
0,0,188,188,172
0,0,188,188,172
0,0,188,188,174
0,0,188,188,174
0,0,188,188,174
0,0,188,188,179
0,0,189,189,171
0,0,189,189,180
0,0,189,189,178
0,0,189,189,173
0,0,189,189,173
0,0,189,189,173
0,0,190,190,180
0,0,190,190,179
0,0,190,190,180
0,0,190,190,179
0,0,191,191,189
0,0,191,191,188
0,0,191,191,171
0,0,191,191,180
0,0,191,191,189
0,0,191,191,179
0,0,192,192,190
0,0,192,192,187
0,0,192,192,180
0,0,192,192,188
0,0,192,192,186
0,0,192,192,171
0,0,193,193,187
0,0,193,193,187
0,0,193,193,187
0,0,193,193,185
0,0,193,193,188
0,0,194,194,188
0,0,194,194,190
0,0,194,194,189
0,0,194,194,187
0,0,194,194,186
0,0,195,195,186
0,0,195,195,185
0,0,195,195,186
0,0,195,195,188
0,0,195,195,186
0,0,196,196,185
0,0,196,196,189
0,0,196,196,182
0,0,196,196,190
0,0,196,196,184
0,0,197,197,182
0,0,197,197,184
0,0,197,197,183
0,0,197,197,189
0,0,197,197,186
0,0,197,197,184
0,0,198,198,182
0,0,198,198,181
0,0,198,198,187
0,0,198,198,184
0,0,198,198,183
0,0,198,198,187
0,0,198,198,190
0,0,199,199,181
0,0,199,199,183
0,0,199,199,188
0,0,199,199,182
0,0,199,199,183
0,0,199,199,189
0,0,200,200,181
0,0,200,200,190
0,0,200,200,188
0,0,200,200,181
0,0,200,200,189
0,0,201,201,199
0,0,201,201,189
0,0,201,201,190
0,0,201,201,189
0,0,201,201,199
0,0,201,201,190
0,0,202,202,200
0,0,202,202,198
0,0,202,202,197
0,0,202,202,190
0,0,202,202,198
0,0,202,202,196
0,0,203,203,195
0,0,203,203,199
0,0,203,203,197
0,0,203,203,188
0,0,203,203,198
0,0,204,204,196
0,0,204,204,197
0,0,204,204,190
0,0,204,204,197
0,0,204,204,194
0,0,205,205,196
0,0,205,205,196
0,0,205,205,196
0,0,205,205,195
0,0,205,205,200
0,0,206,206,195
0,0,206,206,200
0,0,206,206,195
0,0,206,206,197
0,0,206,206,199
0,0,207,207,192
0,0,207,207,194
0,0,207,207,199
0,0,207,207,197
0,0,207,207,194
0,0,207,207,194
0,0,208,208,192
0,0,208,208,191
0,0,208,208,199
0,0,208,208,192
0,0,208,208,191
0,0,208,208,198
0,0,208,208,193
0,0,209,209,191
0,0,209,209,193
0,0,209,209,193
0,0,209,209,198
0,0,209,209,200
0,0,209,209,193
0,0,210,210,200
0,0,210,210,192
0,0,210,210,200
0,0,210,210,199
0,0,211,211,209
0,0,211,211,191
0,0,211,211,199
0,0,211,211,200
0,0,211,211,209
0,0,211,211,199
0,0,212,212,210
0,0,212,212,208
0,0,212,212,207
0,0,212,212,200
0,0,212,212,208
0,0,212,212,206
0,0,213,213,207
0,0,213,213,207
0,0,213,213,206
0,0,213,213,198
0,0,213,213,208
0,0,214,214,210
0,0,214,214,205
0,0,214,214,209
0,0,214,214,207
0,0,214,214,206
0,0,215,215,208
0,0,215,215,206
0,0,215,215,205
0,0,215,215,206
0,0,215,215,206
0,0,216,216,205
0,0,216,216,207
0,0,216,216,210
0,0,216,216,207
0,0,216,216,204
0,0,217,217,201
0,0,217,217,203
0,0,217,217,204
0,0,217,217,209
0,0,217,217,209
0,0,217,217,204
0,0,218,218,202
0,0,218,218,202
0,0,218,218,202
0,0,218,218,208
0,0,218,218,203
0,0,218,218,201
0,0,218,218,204
0,0,219,219,201
0,0,219,219,203
0,0,219,219,202
0,0,219,219,203
0,0,219,219,208
0,0,219,219,210
0,0,220,220,209
0,0,220,220,208
0,0,220,220,210
0,0,220,220,201
0,0,221,221,219
0,0,221,221,209
0,0,221,221,210
0,0,221,221,209
0,0,221,221,219
0,0,221,221,210
0,0,222,222,220
0,0,222,222,215
0,0,222,222,218
0,0,222,222,210
0,0,222,222,209
0,0,222,222,216
0,0,223,223,210
0,0,223,223,217
0,0,223,223,218
0,0,223,223,218
0,0,223,223,218
0,0,224,224,217
0,0,224,224,219
0,0,224,224,216
0,0,224,224,217
0,0,224,224,217
0,0,225,225,215
0,0,225,225,216
0,0,225,225,215
0,0,225,225,216
0,0,225,225,217
0,0,226,226,213
0,0,226,226,220
0,0,226,226,219
0,0,226,226,214
0,0,226,226,213
0,0,226,226,216
0,0,227,227,213
0,0,227,227,211
0,0,227,227,213
0,0,227,227,217
0,0,227,227,212
0,0,227,227,215
0,0,227,227,215
0,0,227,227,217
0,0,228,228,212
0,0,228,228,214
0,0,228,228,219
0,0,228,228,214
0,0,228,228,218
0,0,228,228,214
0,0,229,229,211
0,0,229,229,219
0,0,229,229,212
0,0,229,229,218
0,0,229,229,211
0,0,229,229,220
0,0,230,230,220
0,0,230,230,211
0,0,230,230,212
0,0,230,230,219
0,0,230,230,218
0,0,231,231,229
0,0,231,231,229
0,0,231,231,220
0,0,231,231,219
0,0,231,231,220
0,0,231,231,219
0,0,232,232,230
0,0,232,232,226
0,0,232,232,227
0,0,232,232,228
0,0,232,232,227
0,0,232,232,228
0,0,233,233,226
0,0,233,233,224
0,0,233,233,227
0,0,233,233,220
0,0,233,233,228
0,0,234,234,230
0,0,234,234,229
0,0,234,234,227
0,0,234,234,220
0,0,234,234,226
0,0,235,235,225
0,0,235,235,226
0,0,235,235,228
0,0,235,235,225
0,0,235,235,225
0,0,236,236,227
0,0,236,236,224
0,0,236,236,230
0,0,236,236,227
0,0,236,236,225
0,0,237,237,221
0,0,237,237,229
0,0,237,237,228
0,0,237,237,224
0,0,237,237,225
0,0,237,237,226
0,0,238,238,228
0,0,238,238,222
0,0,238,238,223
0,0,238,238,223
0,0,238,238,224
0,0,238,238,223
0,0,238,238,228
0,0,239,239,230
0,0,239,239,222
0,0,239,239,223
0,0,239,239,222
0,0,239,239,230
0,0,239,239,229
0,0,240,240,221
0,0,240,240,229
0,0,240,240,221
0,0,240,240,222
0,0,240,240,221
0,0,241,241,239
0,0,241,241,229
0,0,241,241,229
0,0,241,241,230
0,0,241,241,239
0,0,241,241,230
0,0,242,242,240
0,0,242,242,230
0,0,242,242,238
0,0,242,242,236
0,0,242,242,228
0,0,242,242,238
0,0,243,243,236
0,0,243,243,237
0,0,243,243,239
0,0,243,243,238
0,0,243,243,234
0,0,244,244,236
0,0,244,244,237
0,0,244,244,237
0,0,244,244,237
0,0,244,244,237
0,0,245,245,234
0,0,245,245,238
0,0,245,245,236
0,0,245,245,235
0,0,245,245,236
0,0,246,246,233
0,0,246,246,235
0,0,246,246,235
0,0,246,246,235
0,0,246,246,235
0,0,246,246,236
0,0,247,247,232
0,0,247,247,238
0,0,247,247,233
0,0,247,247,234
0,0,247,247,237
0,0,247,247,237
0,0,247,247,240
0,0,247,247,238
0,0,248,248,231
0,0,248,248,233
0,0,248,248,234
0,0,248,248,233
0,0,248,248,239
0,0,248,248,232
0,0,249,249,232
0,0,249,249,239
0,0,249,249,231
0,0,249,249,231
0,0,249,249,239
0,0,249,249,240
0,0,250,250,231
0,0,250,250,239
0,0,250,250,240
0,0,250,250,238
0,0,251,251,249
0,0,251,251,239
0,0,251,251,240
0,0,251,251,249
0,0,251,251,240
0,0,251,251,232
0,0,252,252,250
0,0,252,252,247
0,0,252,252,248
0,0,252,252,240
0,0,252,252,248
0,0,252,252,240
0,0,253,253,244
0,0,253,253,246
0,0,253,253,247
0,0,253,253,247
0,0,253,253,248
0,0,254,254,250
0,0,254,254,249
0,0,254,254,247
0,0,254,254,245
0,0,254,254,244
0,0,255,255,246
0,0,255,255,246
0,0,255,255,246
0,0,255,255,248
0,0,255,255,246
0,0,256,256,243
0,0,256,256,250
0,0,256,256,248
0,0,256,256,247
0,0,256,256,245
0,0,256,256,245
0,0,257,257,249
0,0,257,257,241
0,0,257,257,242
0,0,257,257,243
0,0,257,257,247
0,0,257,257,245
0,0,257,257,245
0,0,257,257,242
0,0,258,258,248
0,0,258,258,247
0,0,258,258,243
0,0,258,258,244
0,0,258,258,244
0,0,258,258,249
0,0,259,259,242
0,0,259,259,242
0,0,259,259,241
0,0,259,259,250
0,0,259,259,249
0,0,259,259,241
0,0,260,260,241
0,0,260,260,250
0,0,260,260,249
0,0,260,260,243
0,0,261,261,259
0,0,261,261,248
0,0,261,261,249
0,0,261,261,250
0,0,261,261,259
0,0,261,261,250
0,0,262,262,260
0,0,262,262,257
0,0,262,262,258
0,0,262,262,250
0,0,262,262,258
0,0,262,262,250
